party,member,chamber,state,ticker,type,transaction_date,filing_date,amount,lag_days
D,Suzan K. DelBene,House,WA,MSFT,P,2019-12-31,2020-01-15,8000.5,15
D,Suzan K. DelBene,House,WA,MSFT,P,2020-03-30,2020-04-14,8000.5,15
D,Suzan K. DelBene,House,WA,MSFT,P,2020-03-02,2020-04-14,,43
D,Suzan K. DelBene,House,WA,MSFT,P,2020-06-17,2020-07-15,8000.5,28
D,Suzan K. DelBene,House,WA,MSFT,P,2020-07-01,2020-08-10,,40
D,Suzan K. DelBene,House,WA,MSFT,S,2020-07-28,2020-08-10,,13
D,Suzan K. DelBene,House,WA,MSFT,P,2020-08-31,2020-09-14,,14
D,Suzan K. DelBene,House,WA,MSFT,S,2020-10-01,2020-11-09,8000.5,39
D,Debbie Dingell,House,MI,CARR,E,2020-04-03,2020-04-16,8000.5,13
D,Debbie Dingell,House,MI,OTIS,E,2020-04-03,2020-04-16,8000.5,13
D,Debbie Dingell,House,MI,CARR,P,2020-10-13,2020-10-24,,11
D,Lloyd Doggett,House,TX,IBM,P,2020-06-19,2020-07-06,8000.5,17
D,Lloyd Doggett,House,TX,IBM,P,2020-09-18,2020-10-16,8000.5,28
D,Dwight Evans,House,PA,XOM,P,2020-03-02,2020-04-23,8000.5,52
D,Dwight Evans,House,PA,NEO,P,2020-03-02,2020-04-23,8000.5,52
D,Dwight Evans,House,PA,PFE,P,2020-03-02,2020-04-23,8000.5,52
D,Dwight Evans,House,PA,RTN,S,2020-03-02,2020-04-23,8000.5,52
D,Dwight Evans,House,PA,TMO,P,2020-03-02,2020-04-23,8000.5,52
D,Dwight Evans,House,PA,TWST,P,2020-03-02,2020-04-23,8000.5,52
D,Dwight Evans,House,PA,UTX,P,2020-03-02,2020-04-23,8000.5,52
D,Dwight Evans,House,PA,ARE,P,2020-07-27,2020-09-21,8000.5,56
D,Dwight Evans,House,PA,AMT,P,2020-07-28,2020-09-21,8000.5,55
D,Dwight Evans,House,PA,MSFT,S,2020-07-27,2020-09-21,8000.5,56
D,Dwight Evans,House,PA,CRM,P,2020-10-29,2020-12-03,8000.5,35
R,Virginia Foxx,House,NC,CWEN.A,P,2020-06-22,2020-07-08,8000.5,16
R,Virginia Foxx,House,NC,WMT,S,2020-08-31,2020-09-04,,4
R,Virginia Foxx,House,NC,BP,P,2020-09-01,2020-10-05,,34
R,Virginia Foxx,House,NC,CWEN.A,P,2020-09-28,2020-10-05,8000.5,7
R,Virginia Foxx,House,NC,CVI,P,2020-11-02,2020-12-02,8000.5,30
R,Virginia Foxx,House,NC,EPD,S,2020-11-10,2020-12-02,8000.5,22
R,Lois Frankel,House,FL,DD,S,2020-05-28,2020-06-28,8000.5,31
R,Lois Frankel,House,FL,HST,P,2020-06-09,2020-06-28,8000.5,19
R,Lois Frankel,House,FL,MMC,P,2020-05-27,2020-06-28,8000.5,32
R,Lois Frankel,House,FL,POR,P,2020-05-28,2020-06-28,8000.5,31
R,Lois Frankel,House,FL,POR,P,2020-05-27,2020-06-28,8000.5,32
R,Lois Frankel,House,FL,SEDG,P,2020-06-10,2020-06-28,8000.5,18
R,Lois Frankel,House,FL,SO,P,2020-06-10,2020-06-28,8000.5,18
R,Lois Frankel,House,FL,TFC,P,2020-05-20,2020-06-28,8000.5,39
R,Lois Frankel,House,FL,D,P,2020-07-15,2020-07-24,8000.5,9
R,Lois Frankel,House,FL,FIS,P,2020-07-15,2020-07-24,8000.5,9
R,Lois Frankel,House,FL,INTC,P,2020-07-15,2020-07-24,8000.5,9
R,Lois Frankel,House,FL,LOW,P,2020-07-08,2020-07-24,8000.5,16
R,Lois Frankel,House,FL,PM,S,2020-07-08,2020-07-24,8000.5,16
R,Lois Frankel,House,FL,CIEN,P,2020-08-12,2020-08-24,8000.5,12
R,Lois Frankel,House,FL,D,P,2020-07-24,2020-08-24,8000.5,31
R,Lois Frankel,House,FL,FE,P,2020-07-28,2020-08-24,8000.5,27
R,Lois Frankel,House,FL,HAE,P,2020-08-14,2020-08-24,8000.5,10
R,Lois Frankel,House,FL,LOW,S,2020-08-07,2020-08-24,8000.5,17
R,Lois Frankel,House,FL,WSO,S,2020-07-23,2020-08-24,8000.5,32
R,Lois Frankel,House,FL,LOW,P,2020-09-09,2020-09-29,8000.5,20
R,Lois Frankel,House,FL,PXD,S,2020-08-19,2020-09-29,8000.5,41
R,Lois Frankel,House,FL,AXP,P,2020-10-01,2020-10-22,8000.5,21
R,Lois Frankel,House,FL,AXP,P,2020-09-30,2020-10-22,8000.5,22
R,Lois Frankel,House,FL,FANG,P,2020-09-16,2020-10-22,8000.5,36
R,Lois Frankel,House,FL,MRK,P,2020-10-07,2020-10-22,8000.5,15
R,Lois Frankel,House,FL,MRK,P,2020-09-23,2020-10-22,8000.5,29
R,Lois Frankel,House,FL,PFE,S,2020-10-14,2020-10-22,8000.5,8
R,Lois Frankel,House,FL,STT,S,2020-10-01,2020-10-22,8000.5,21
R,Lois Frankel,House,FL,AXP,P,2020-10-28,2020-11-24,8000.5,27
R,Lois Frankel,House,FL,HXL,S,2020-10-28,2020-11-24,8000.5,27
R,Lois Frankel,House,FL,HXL,S,2020-10-29,2020-11-24,8000.5,26
R,Lois Frankel,House,FL,NOC,P,2020-10-21,2020-11-24,8000.5,34
R,Lois Frankel,House,FL,PXD,P,2020-10-28,2020-11-24,8000.5,27
R,Lois Frankel,House,FL,TMO,P,2020-11-04,2020-11-24,8000.5,20
R,Lois Frankel,House,FL,FLR,S,2020-11-20,2020-12-28,8000.5,38
R,Lois Frankel,House,FL,FLR,P,2020-11-30,2020-12-28,8000.5,28
R,Lois Frankel,House,FL,HXL,P,2020-12-01,2020-12-28,8000.5,27
R,Lois Frankel,House,FL,NSP,P,2020-12-03,2020-12-28,8000.5,25
R,Lois Frankel,House,FL,POR,P,2020-11-30,2020-12-28,8000.5,28
R,Lois Frankel,House,FL,TMO,S,2020-12-11,2020-12-28,8000.5,17
R,Matt Gaetz,House,FL,FBSI,E,2019-10-31,2020-01-03,,64
R,Michael John Gallagher,House,WI,CVS,S,2019-12-16,2020-01-14,8000.5,29
D,Michael Garcia,House,CA,BA,S,2020-06-03,2020-06-17,,14
D,Michael Garcia,House,CA,BA,S,2020-08-10,2020-11-23,,105
D,Michael Garcia,House,CA,FAS,S,2020-11-13,2020-11-23,,10
D,Michael Garcia,House,CA,FAS,S,2020-11-05,2020-11-23,,18
D,Michael Garcia,House,CA,FAS,P,2020-07-09,2020-11-23,8000.5,137
D,Michael Garcia,House,CA,FAS,P,2020-10-26,2020-11-23,,28
D,Michael Garcia,House,CA,VXX,P,2020-11-16,2020-11-23,,7
D,Michael Garcia,House,CA,OIH,S,2020-11-18,2020-11-23,8000.5,5
D,Michael Garcia,House,CA,VXX,S,2020-12-10,2020-12-21,,11
R,Greg Gianforte,House,MT,CHKP,P,2020-01-03,2020-02-05,,33
R,Greg Gianforte,House,MT,NSRGY,P,2020-01-03,2020-02-05,,33
R,Greg Gianforte,House,MT,TSM,P,2020-01-03,2020-02-05,,33
R,Greg Gianforte,House,MT,MSM,P,2020-01-09,2020-02-07,,29
R,Greg Gianforte,House,MT,MTSC,P,2020-01-09,2020-02-07,,29
R,Greg Gianforte,House,MT,NVEE,P,2020-01-08,2020-02-07,,30
R,Greg Gianforte,House,MT,CNI,P,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,CHKP,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,CHGCY,P,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,FMX,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,IFNNY,P,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,LIN,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,LRLCY,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,NSRGY,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,NVZMY,P,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,RIO,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,SSL,P,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,SONVY,P,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,SYIEY,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,SSMXY,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,TSM,S,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,TCEHY,P,2020-01-13,2020-02-14,,32
R,Greg Gianforte,House,MT,GSAH,P,2020-01-23,2020-02-14,,22
R,Greg Gianforte,House,MT,GSAH,P,2020-01-24,2020-02-14,,21
R,Greg Gianforte,House,MT,GSAH,P,2020-01-27,2020-02-14,,18
R,Greg Gianforte,House,MT,KRNT,P,2020-02-11,2020-02-18,,7
R,Greg Gianforte,House,MT,PRSP,P,2020-02-11,2020-02-18,,7
R,Greg Gianforte,House,MT,NVEE,P,2020-03-02,2020-03-09,,7
R,Greg Gianforte,House,MT,OSW,P,2020-03-06,2020-03-09,,3
R,Greg Gianforte,House,MT,OSW,P,2020-03-03,2020-03-09,8000.5,6
R,Greg Gianforte,House,MT,SGIOY,P,2020-02-20,2020-03-09,,18
R,Greg Gianforte,House,MT,WW,P,2020-03-04,2020-03-09,8000.5,5
R,Greg Gianforte,House,MT,NVEE,P,2020-03-11,2020-03-18,,7
R,Greg Gianforte,House,MT,TSM,P,2020-03-11,2020-03-18,8000.5,7
R,Greg Gianforte,House,MT,CS,P,2020-03-18,2020-04-07,,20
R,Greg Gianforte,House,MT,ENGGY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,ERIC,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,HVRRY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,HNNMY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,HMC,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,ING,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,IHG,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,JHX,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,KGFHY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,VOPKY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,MFGP,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,MITEY,P,2020-03-18,2020-04-07,,20
R,Greg Gianforte,House,MT,MFG,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,NGG,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,NTOIY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,NINOY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,NOK,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,NVZMY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,PCRFY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,PSO,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,REPYY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,RWEOY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,SNY,P,2020-03-19,2020-04-07,8000.5,19
R,Greg Gianforte,House,MT,SKVKY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,SONVY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,SZEVY,P,2020-03-19,2020-04-07,8000.5,19
R,Greg Gianforte,House,MT,TMSNY,P,2020-03-18,2020-04-07,8000.5,20
R,Greg Gianforte,House,MT,TEZNY,P,2020-03-19,2020-04-07,8000.5,19
R,Greg Gianforte,House,MT,TM,P,2020-03-19,2020-04-07,8000.5,19
R,Greg Gianforte,House,MT,MRWSY,P,2020-03-18,2020-04-07,,20
R,Greg Gianforte,House,MT,AAGIY,P,2020-03-30,2020-04-14,,15
R,Greg Gianforte,House,MT,ESI,P,2020-04-03,2020-04-14,8000.5,11
R,Greg Gianforte,House,MT,ESI,P,2020-04-02,2020-04-14,,12
R,Greg Gianforte,House,MT,ESI,P,2020-04-01,2020-04-14,,13
R,Greg Gianforte,House,MT,ESI,P,2020-04-01,2020-04-14,8000.5,13
R,Greg Gianforte,House,MT,HAYN,P,2020-04-01,2020-04-14,8000.5,13
R,Greg Gianforte,House,MT,HAYN,S,2020-04-07,2020-04-14,,7
R,Greg Gianforte,House,MT,IFNNY,S,2020-03-27,2020-04-14,,18
R,Greg Gianforte,House,MT,MTSC,S,2020-04-06,2020-04-14,,8
R,Greg Gianforte,House,MT,PLYA,S,2020-03-26,2020-04-14,,19
R,Greg Gianforte,House,MT,WCC,P,2020-04-06,2020-04-14,,8
R,Greg Gianforte,House,MT,RHHBY,P,2020-04-15,2020-04-23,,8
R,Greg Gianforte,House,MT,SSL,S,2020-04-15,2020-04-23,8000.5,8
R,Greg Gianforte,House,MT,SBGSY,S,2020-04-14,2020-04-23,,9
R,Greg Gianforte,House,MT,ASGN,P,2020-04-24,2020-05-07,,13
R,Greg Gianforte,House,MT,HCSG,P,2020-04-27,2020-05-07,8000.5,10
R,Greg Gianforte,House,MT,OSW,P,2020-05-01,2020-05-07,,6
R,Greg Gianforte,House,MT,OSW,P,2020-04-30,2020-05-07,,7
R,Greg Gianforte,House,MT,JKHY,P,2020-05-07,2020-05-12,,5
R,Greg Gianforte,House,MT,EVH,S,2020-05-11,2020-05-29,,18
R,Greg Gianforte,House,MT,ALC,P,2020-06-05,2020-06-25,,20
R,Greg Gianforte,House,MT,FMX,P,2020-06-05,2020-06-25,,20
R,Greg Gianforte,House,MT,TCEHY,P,2020-06-18,2020-06-25,,7
R,Greg Gianforte,House,MT,ESI,P,2020-06-24,2020-07-01,,7
R,Greg Gianforte,House,MT,THR,S,2020-06-23,2020-07-01,8000.5,8
R,Greg Gianforte,House,MT,WCC,P,2020-06-23,2020-07-01,,8
R,Greg Gianforte,House,MT,CXW,P,2020-07-02,2020-07-07,,5
R,Greg Gianforte,House,MT,STAY,S,2020-06-29,2020-07-07,,8
R,Greg Gianforte,House,MT,STAY,P,2020-07-01,2020-07-07,,6
R,Greg Gianforte,House,MT,AMN,P,2020-07-22,2020-07-27,,5
R,Greg Gianforte,House,MT,VEEV,S,2020-07-22,2020-07-27,,5
R,Greg Gianforte,House,MT,IAC,P,2020-07-28,2020-08-03,,6
R,Greg Gianforte,House,MT,IFF,P,2020-07-28,2020-08-03,,6
R,Greg Gianforte,House,MT,SGSOY,P,2020-08-04,2020-08-18,,14
R,Greg Gianforte,House,MT,SGIOY,P,2020-08-04,2020-08-18,,14
R,Greg Gianforte,House,MT,SYIEY,P,2020-08-04,2020-08-18,,14
R,Greg Gianforte,House,MT,SSMXY,P,2020-08-04,2020-08-18,,14
R,Greg Gianforte,House,MT,SKVKY,S,2020-08-12,2020-09-02,,21
R,Greg Gianforte,House,MT,VSAT,P,2020-08-10,2020-09-02,,23
R,Greg Gianforte,House,MT,VSAT,P,2020-08-10,2020-09-02,8000.5,23
R,Greg Gianforte,House,MT,VSAT,P,2020-08-11,2020-09-02,,22
R,Greg Gianforte,House,MT,AMN,P,2020-09-02,2020-09-15,8000.5,13
R,Greg Gianforte,House,MT,AMN,P,2020-08-31,2020-09-15,,15
R,Greg Gianforte,House,MT,AVLR,P,2020-09-21,2020-10-19,,28
R,Greg Gianforte,House,MT,CSGP,P,2020-09-24,2020-10-19,,25
R,Greg Gianforte,House,MT,GWRE,P,2020-10-28,2020-11-09,,12
R,Greg Gianforte,House,MT,ACSAY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,AGESY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,AMN,P,2020-11-09,2020-12-02,,23
R,Greg Gianforte,House,MT,AHKSY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,ATASY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,CMWAY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,CRARY,P,2020-11-13,2020-12-02,8000.5,19
R,Greg Gianforte,House,MT,ERIC,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,HTHIY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,ING,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,IWN,P,2020-11-12,2020-12-02,,20
R,Greg Gianforte,House,MT,JAPAY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,VOPKY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,MITSY,P,2020-11-13,2020-12-02,8000.5,19
R,Greg Gianforte,House,MT,NWG,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,NTOIY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,OMVKY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,POAHY,P,2020-11-13,2020-12-02,8000.5,19
R,Greg Gianforte,House,MT,SKFRY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,TEVA,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,WJRYY,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,WIX,P,2020-11-13,2020-12-02,,19
R,Greg Gianforte,House,MT,STAY,P,2020-11-18,2020-12-03,,15
R,Greg Gianforte,House,MT,STAY,P,2020-11-17,2020-12-03,,16
R,Greg Gianforte,House,MT,IWN,P,2020-11-18,2020-12-03,8000.5,15
R,Greg Gianforte,House,MT,AZN,P,2020-12-01,2020-12-23,8000.5,22
R,Greg Gianforte,House,MT,CATM,S,2020-12-17,2020-12-23,8000.5,6
R,Greg Gianforte,House,MT,HHC,P,2020-12-15,2020-12-23,,8
R,Greg Gianforte,House,MT,IWN,S,2020-12-18,2020-12-23,,5
R,Greg Gianforte,House,MT,LOGI,P,2020-12-01,2020-12-23,,22
R,Greg Gianforte,House,MT,OSW,P,2020-12-15,2020-12-23,,8
R,Greg Gianforte,House,MT,THR,P,2020-12-15,2020-12-23,,8
R,Greg Gianforte,House,MT,WIX,P,2020-12-18,2020-12-23,8000.5,5
R,Bob Gibbs,House,OH,NLY,P,2020-01-08,2020-01-13,8000.5,5
R,Bob Gibbs,House,OH,SJM,P,2020-01-08,2020-01-13,,5
R,Bob Gibbs,House,OH,VZ,P,2020-01-08,2020-01-13,8000.5,5
R,Bob Gibbs,House,OH,MPC,S,2020-01-24,2020-02-01,8000.5,8
R,Bob Gibbs,House,OH,ETP,P,2020-05-19,2020-06-05,8000.5,17
R,Bob Gibbs,House,OH,EMR,P,2020-07-31,2020-08-04,8000.5,4
R,Bob Gibbs,House,OH,PFE,P,2020-11-17,2020-11-22,,5
W,Anthony E. Gonzalez,House,OH,FWONK,P,2020-09-01,2020-09-24,8000.5,23
D,Josh Gottheimer,House,NJ,CENT,S,2019-12-10,2020-01-06,8000.5,27
D,Josh Gottheimer,House,NJ,CMP,S,2019-12-10,2020-01-06,8000.5,27
D,Josh Gottheimer,House,NJ,ICE,S,2019-12-16,2020-01-06,8000.5,21
D,Josh Gottheimer,House,NJ,RHP,P,2019-12-10,2020-01-06,8000.5,27
D,Josh Gottheimer,House,NJ,SRPT,P,2019-12-13,2020-01-06,8000.5,24
D,Josh Gottheimer,House,NJ,SSL,S,2019-12-10,2020-01-06,8000.5,27
D,Josh Gottheimer,House,NJ,SSNC,P,2019-12-16,2020-01-06,8000.5,21
D,Josh Gottheimer,House,NJ,UNICY,P,2019-12-30,2020-01-06,8000.5,7
D,Josh Gottheimer,House,NJ,CCL,P,2020-01-10,2020-02-10,8000.5,31
D,Josh Gottheimer,House,NJ,CENT,P,2020-01-10,2020-02-10,8000.5,31
D,Josh Gottheimer,House,NJ,CMP,P,2020-01-10,2020-02-10,8000.5,31
D,Josh Gottheimer,House,NJ,CYRX,P,2020-01-14,2020-02-10,8000.5,27
D,Josh Gottheimer,House,NJ,EL,P,2020-01-10,2020-02-10,8000.5,31
D,Josh Gottheimer,House,NJ,KMTUY,P,2020-01-30,2020-02-10,8000.5,11
D,Josh Gottheimer,House,NJ,MSFT,S,2020-01-09,2020-02-10,8000.5,32
D,Josh Gottheimer,House,NJ,PRIM,P,2020-01-10,2020-02-10,8000.5,31
D,Josh Gottheimer,House,NJ,SSL,P,2020-01-10,2020-02-10,8000.5,31
D,Josh Gottheimer,House,NJ,AAPL,P,2020-02-26,2020-03-16,,19
D,Josh Gottheimer,House,NJ,EL,S,2020-02-28,2020-03-16,8000.5,17
D,Josh Gottheimer,House,NJ,HMN,P,2020-02-18,2020-03-16,8000.5,27
D,Josh Gottheimer,House,NJ,HMN,P,2020-02-14,2020-03-16,8000.5,31
D,Josh Gottheimer,House,NJ,IART,P,2020-02-03,2020-03-16,8000.5,42
D,Josh Gottheimer,House,NJ,LRCX,P,2020-02-28,2020-03-16,8000.5,17
D,Josh Gottheimer,House,NJ,MSFT,P,2020-02-13,2020-03-16,,32
D,Josh Gottheimer,House,NJ,PCAR,P,2020-02-28,2020-03-16,8000.5,17
D,Josh Gottheimer,House,NJ,PCAR,S,2020-02-04,2020-03-16,8000.5,41
D,Josh Gottheimer,House,NJ,SGEN,P,2020-02-14,2020-03-16,8000.5,31
D,Josh Gottheimer,House,NJ,WMGI,S,2020-02-03,2020-03-16,8000.5,42
D,Josh Gottheimer,House,NJ,AMZN,P,2020-03-13,2020-04-11,8000.5,29
D,Josh Gottheimer,House,NJ,AAPL,P,2020-03-17,2020-04-11,,25
D,Josh Gottheimer,House,NJ,AAPL,P,2020-03-05,2020-04-11,8000.5,37
D,Josh Gottheimer,House,NJ,AAPL,P,2020-03-23,2020-04-11,8000.5,19
D,Josh Gottheimer,House,NJ,CACI,P,2020-03-20,2020-04-11,8000.5,22
D,Josh Gottheimer,House,NJ,CHKP,S,2020-03-13,2020-04-11,8000.5,29
D,Josh Gottheimer,House,NJ,EXLS,S,2020-03-26,2020-04-11,8000.5,16
D,Josh Gottheimer,House,NJ,GS,P,2020-03-17,2020-04-11,,25
D,Josh Gottheimer,House,NJ,HELE,P,2020-03-26,2020-04-11,8000.5,16
D,Josh Gottheimer,House,NJ,JBT,S,2020-03-26,2020-04-11,8000.5,16
D,Josh Gottheimer,House,NJ,LULU,P,2020-03-17,2020-04-11,8000.5,25
D,Josh Gottheimer,House,NJ,MSFT,P,2020-03-17,2020-04-11,,25
D,Josh Gottheimer,House,NJ,MSFT,P,2020-03-20,2020-04-11,,22
D,Josh Gottheimer,House,NJ,MSFT,P,2020-03-17,2020-04-11,8000.5,25
D,Josh Gottheimer,House,NJ,NSRGY,P,2020-03-13,2020-04-11,8000.5,29
D,Josh Gottheimer,House,NJ,PEB,P,2020-03-12,2020-04-11,8000.5,30
D,Josh Gottheimer,House,NJ,SBUX,P,2020-03-26,2020-04-11,8000.5,16
D,Josh Gottheimer,House,NJ,BX,P,2020-03-17,2020-04-11,,25
D,Josh Gottheimer,House,NJ,UAL,P,2020-03-26,2020-04-11,8000.5,16
D,Josh Gottheimer,House,NJ,HQY,P,2020-04-30,2020-05-13,8000.5,13
D,Josh Gottheimer,House,NJ,ISRG,P,2020-04-03,2020-05-13,8000.5,40
D,Josh Gottheimer,House,NJ,KMTUY,P,2020-04-13,2020-05-13,8000.5,30
D,Josh Gottheimer,House,NJ,TSM,P,2020-04-23,2020-05-13,8000.5,20
D,Josh Gottheimer,House,NJ,AMGN,S,2020-05-18,2020-06-10,,23
D,Josh Gottheimer,House,NJ,CNI,S,2020-05-18,2020-06-10,8000.5,23
D,Josh Gottheimer,House,NJ,CTLT,S,2020-05-05,2020-06-10,8000.5,36
D,Josh Gottheimer,House,NJ,GS,S,2020-05-18,2020-06-10,,23
D,Josh Gottheimer,House,NJ,HAE,P,2020-05-12,2020-06-10,8000.5,29
D,Josh Gottheimer,House,NJ,HAE,P,2020-05-28,2020-06-10,8000.5,13
D,Josh Gottheimer,House,NJ,KMI,S,2020-05-18,2020-06-10,,23
D,Josh Gottheimer,House,NJ,MSFT,S,2020-05-04,2020-06-10,8000.5,37
D,Josh Gottheimer,House,NJ,PM,P,2020-05-04,2020-06-10,8000.5,37
D,Josh Gottheimer,House,NJ,REGN,P,2020-05-27,2020-06-10,8000.5,14
D,Josh Gottheimer,House,NJ,SUPN,P,2020-05-28,2020-06-10,8000.5,13
D,Josh Gottheimer,House,NJ,VIAV,P,2020-05-05,2020-06-10,8000.5,36
D,Josh Gottheimer,House,NJ,ALC,P,2020-06-02,2020-07-09,8000.5,37
D,Josh Gottheimer,House,NJ,ALC,P,2020-06-03,2020-07-09,8000.5,36
D,Josh Gottheimer,House,NJ,COST,S,2020-06-08,2020-07-09,8000.5,31
D,Josh Gottheimer,House,NJ,FLT,P,2020-06-09,2020-07-09,8000.5,30
D,Josh Gottheimer,House,NJ,HON,S,2020-06-26,2020-07-09,8000.5,13
D,Josh Gottheimer,House,NJ,MKTX,P,2020-06-05,2020-07-09,8000.5,34
D,Josh Gottheimer,House,NJ,SLGN,S,2020-06-05,2020-07-09,8000.5,34
D,Josh Gottheimer,House,NJ,TCEHY,P,2020-06-02,2020-07-09,8000.5,37
D,Josh Gottheimer,House,NJ,ENTG,P,2020-07-16,2020-08-10,8000.5,25
D,Josh Gottheimer,House,NJ,JNJ,P,2020-07-09,2020-08-10,8000.5,32
D,Josh Gottheimer,House,NJ,VZ,P,2020-07-23,2020-08-10,8000.5,18
D,Josh Gottheimer,House,NJ,SAM,P,2020-08-13,2020-09-20,8000.5,38
D,Josh Gottheimer,House,NJ,CCMP,P,2020-08-10,2020-09-20,8000.5,41
D,Josh Gottheimer,House,NJ,CTLT,P,2020-08-07,2020-09-20,8000.5,44
D,Josh Gottheimer,House,NJ,CVET,P,2020-08-12,2020-09-20,8000.5,39
D,Josh Gottheimer,House,NJ,FAST,P,2020-08-04,2020-09-20,8000.5,47
D,Josh Gottheimer,House,NJ,POWI,S,2020-08-24,2020-09-20,8000.5,27
D,Josh Gottheimer,House,NJ,SPGI,S,2020-08-04,2020-09-20,8000.5,47
D,Josh Gottheimer,House,NJ,GOOG,P,2020-09-21,2020-10-13,8000.5,22
D,Josh Gottheimer,House,NJ,AAPL,P,2020-09-15,2020-10-13,8000.5,28
D,Josh Gottheimer,House,NJ,CTLT,S,2020-09-15,2020-10-13,8000.5,28
D,Josh Gottheimer,House,NJ,CATY,S,2020-09-24,2020-10-13,8000.5,19
D,Josh Gottheimer,House,NJ,CRY,S,2020-09-15,2020-10-13,8000.5,28
D,Josh Gottheimer,House,NJ,FLT,S,2020-09-15,2020-10-13,8000.5,28
D,Josh Gottheimer,House,NJ,IFNNY,P,2020-09-22,2020-10-13,8000.5,21
D,Josh Gottheimer,House,NJ,LUKOY,P,2020-09-30,2020-10-13,8000.5,13
D,Josh Gottheimer,House,NJ,MTX,P,2020-09-24,2020-10-13,8000.5,19
D,Josh Gottheimer,House,NJ,PSX,P,2020-09-25,2020-10-13,8000.5,18
D,Josh Gottheimer,House,NJ,PRIM,S,2020-09-15,2020-10-13,8000.5,28
D,Josh Gottheimer,House,NJ,TXN,P,2020-09-30,2020-10-13,8000.5,13
D,Josh Gottheimer,House,NJ,WFC,S,2020-09-30,2020-10-13,8000.5,13
D,Josh Gottheimer,House,NJ,Z,P,2020-09-17,2020-10-13,8000.5,26
